ID_0,continent,country,stressor,prop
143,Africa,Mauritius,ocean_broiler_nutrient,0
144,Africa,Mayotte,ocean_broiler_nutrient,0
145,Americas,Mexico,ocean_broiler_nutrient,0.054581316474123814
146,Oceania,Micronesia (Federated States of),ocean_broiler_nutrient,0
148,Europe,Monaco,ocean_broiler_nutrient,0
150,Europe,Montenegro,ocean_broiler_nutrient,4.8448888650578865e-5
151,Americas,Montserrat,ocean_broiler_nutrient,0
152,Africa,Morocco,ocean_broiler_nutrient,0.1722479393750835
153,Africa,Mozambique,ocean_broiler_nutrient,0.0030716833407383507
154,Asia,Myanmar,ocean_broiler_nutrient,0.07144725551530909
155,Africa,Namibia,ocean_broiler_nutrient,0.0021387016817059658
156,Oceania,Nauru,ocean_broiler_nutrient,0
158,Europe,Netherlands,ocean_broiler_nutrient,0.2972453521886891
159,Oceania,New Caledonia,ocean_broiler_nutrient,0
160,Oceania,New Zealand,ocean_broiler_nutrient,0.0032470194822185523
161,Americas,Nicaragua,ocean_broiler_nutrient,0.04416412179866554
163,Africa,Nigeria,ocean_broiler_nutrient,0.031333336230788905
164,Oceania,Niue,ocean_broiler_nutrient,0
165,Oceania,Norfolk Island,ocean_broiler_nutrient,0
166,Asia,Democratic People's Republic of Korea,ocean_broiler_nutrient,0.01582150314241072
169,Europe,Norway,ocean_broiler_nutrient,5.234594255493164e-4
170,Asia,Oman,ocean_broiler_nutrient,1.5928287570438779e-4
171,Asia,Pakistan,ocean_broiler_nutrient,0.23260752627590137
172,Oceania,Palau,ocean_broiler_nutrient,0
174,Americas,Panama,ocean_broiler_nutrient,0.03023451705567478
175,Oceania,Papua New Guinea,ocean_broiler_nutrient,3.9381512868418543e-4
178,Americas,Peru,ocean_broiler_nutrient,0.03850033586298829
179,Asia,Philippines,ocean_broiler_nutrient,0.04945918121261858
180,Oceania,Pitcairn,ocean_broiler_nutrient,0
181,Europe,Poland,ocean_broiler_nutrient,0.35794430240966335
182,Europe,Portugal,ocean_broiler_nutrient,0.014116043044527377
184,Asia,Qatar,ocean_broiler_nutrient,0.09234044972718869
185,Africa,Congo,ocean_broiler_nutrient,0.004941250450587818
186,Africa,Réunion,ocean_broiler_nutrient,0
187,Europe,Romania,ocean_broiler_nutrient,0.22997402956130222
188,Europe,Russian Federation,ocean_broiler_nutrient,0.007970334848670702
191,Americas,Saint Martin (French Part),ocean_broiler_nutrient,0
192,Africa,Saint Helena,ocean_broiler_nutrient,0
193,Americas,Saint Kitts and Nevis,ocean_broiler_nutrient,0.004004051835518184
194,Americas,Saint Lucia,ocean_broiler_nutrient,0
195,Americas,Saint Pierre and Miquelon,ocean_broiler_nutrient,0
196,Americas,Saint Vincent and the Grenadines,ocean_broiler_nutrient,0.0043452198871157385
197,Oceania,Samoa,ocean_broiler_nutrient,0
199,Africa,Sao Tome and Principe,ocean_broiler_nutrient,6.34167374764181e-4
200,Asia,Saudi Arabia,ocean_broiler_nutrient,0.05993938773649115
201,Africa,Senegal,ocean_broiler_nutrient,0.009311346546397826
203,Africa,Seychelles,ocean_broiler_nutrient,0
204,Africa,Sierra Leone,ocean_broiler_nutrient,0.008879981994954022
205,Asia,Singapore,ocean_broiler_nutrient,0.3125
206,Americas,Sint Maarten (Dutch part),ocean_broiler_nutrient,0
208,Europe,Slovenia,ocean_broiler_nutrient,0.13058297610931266
209,Oceania,Solomon Islands,ocean_broiler_nutrient,2.963445458236792e-5
210,Africa,Somalia,ocean_broiler_nutrient,0.0021575572599314362
211,Africa,South Africa,ocean_broiler_nutrient,0.09159085521015004
213,Asia,Republic of Korea,ocean_broiler_nutrient,0.17430695169227556
215,Europe,Spain,ocean_broiler_nutrient,0.0445363859117184
217,Asia,Sri Lanka,ocean_broiler_nutrient,0.04921659844116118
218,Africa,Sudan,ocean_broiler_nutrient,1.6561317383233545e-5
219,Americas,Suriname,ocean_broiler_nutrient,0.013365001462117101
222,Europe,Sweden,ocean_broiler_nutrient,0.004811525704671
224,Asia,Syrian Arab Republic,ocean_broiler_nutrient,0.07241521253650078
225,Asia,Taiwan,ocean_broiler_nutrient,0
227,Africa,United Republic of Tanzania,ocean_broiler_nutrient,0.005383366805283327
228,Asia,Thailand,ocean_broiler_nutrient,0.2182108217746149
229,Asia,Timor-Leste,ocean_broiler_nutrient,0.011213413575776219
230,Africa,Togo,ocean_broiler_nutrient,0.1072594084125066
231,Oceania,Tokelau,ocean_broiler_nutrient,0
232,Oceania,Tonga,ocean_broiler_nutrient,0
233,Americas,Trinidad and Tobago,ocean_broiler_nutrient,0.05950514748074207
234,Africa,Tunisia,ocean_broiler_nutrient,0.20789932545881015
235,Asia,Turkey,ocean_broiler_nutrient,0.2743694636762596
237,Americas,Turks and Caicos Islands,ocean_broiler_nutrient,0
238,Oceania,Tuvalu,ocean_broiler_nutrient,0
240,Europe,Ukraine,ocean_broiler_nutrient,0.20180201027592834
241,Asia,United Arab Emirates,ocean_broiler_nutrient,0.18720629158148616
242,Europe,United Kingdom of Great Britain and Northern Ireland,ocean_broiler_nutrient,0.08411164370171643
243,Americas,United States of America,ocean_broiler_nutrient,0.08087866309347287
245,Americas,Uruguay,ocean_broiler_nutrient,0.08840759760050802
247,Oceania,Vanuatu,ocean_broiler_nutrient,5.86343685967463e-4
249,Americas,Venezuela (Bolivarian Republic of),ocean_broiler_nutrient,0.04511807734228164
250,Asia,Viet Nam,ocean_broiler_nutrient,0.003710522434036661
252,Oceania,Wallis and Futuna Islands,ocean_broiler_nutrient,0
253,Africa,Western Sahara,ocean_broiler_nutrient,4.858326123073956e-8
254,Asia,Yemen,ocean_broiler_nutrient,1.0049594633673382e-4
300,Africa,Madeira Island,ocean_broiler_nutrient,0
301,Africa,Democratic Republic of the Congo,ocean_broiler_nutrient,8.016486161238776e-4
4,Europe,Albania,ocean_salmon_nutrient,4.4450531311459573e-5
5,Africa,Algeria,ocean_salmon_nutrient,1.0109070933790202e-11
6,Oceania,American Samoa,ocean_salmon_nutrient,0
8,Africa,Angola,ocean_salmon_nutrient,0
9,Americas,Anguilla,ocean_salmon_nutrient,0
11,Americas,Antigua and Barbuda,ocean_salmon_nutrient,0
12,Americas,Argentina,ocean_salmon_nutrient,4.6911231787211425e-4
14,Americas,Aruba,ocean_salmon_nutrient,0
15,Oceania,Australia,ocean_salmon_nutrient,2.7207076117103545e-4
18,Americas,Bahamas,ocean_salmon_nutrient,0
19,Asia,Bahrain,ocean_salmon_nutrient,0
20,Asia,Bangladesh,ocean_salmon_nutrient,3.1831098529959827e-6
21,Americas,Barbados,ocean_salmon_nutrient,0
23,Europe,Belgium,ocean_salmon_nutrient,0.004325352617395872
24,Americas,Belize,ocean_salmon_nutrient,0
25,Africa,Benin,ocean_salmon_nutrient,0
26,Americas,Bermuda,ocean_salmon_nutrient,0
29,Americas,Bonaire/ Sint Eustatius and Saba,ocean_salmon_nutrient,0
30,Europe,Bosnia and Herzegovina,ocean_salmon_nutrient,5.5550399372744905e-11
33,Americas,Brazil,ocean_salmon_nutrient,3.0721750144164096e-4
34,Africa,British Indian Ocean Territory,ocean_salmon_nutrient,0
35,Americas,British Virgin Islands,ocean_salmon_nutrient,0
36,Asia,Brunei Darussalam,ocean_salmon_nutrient,2.1890919473741808e-10
37,Europe,Bulgaria,ocean_salmon_nutrient,1.432975608359593e-4
40,Asia,Cambodia,ocean_salmon_nutrient,1.0557308763254241e-10
41,Africa,Cameroon,ocean_salmon_nutrient,3.081642693091715e-8
42,Americas,Canada,ocean_salmon_nutrient,6.522354184140041e-4
43,Africa,Cabo Verde,ocean_salmon_nutrient,0
45,Americas,Cayman Islands,ocean_salmon_nutrient,0
48,Americas,Chile,ocean_salmon_nutrient,0.018821267579383134
49,Asia,China,ocean_salmon_nutrient,1.1668689429468876e-4
50,Oceania,Christmas Island,ocean_salmon_nutrient,0
52,Oceania,Cocos (Keeling) Islands,ocean_salmon_nutrient,0
53,Americas,Colombia,ocean_salmon_nutrient,2.3093227093812172e-11
54,Africa,Comoros,ocean_salmon_nutrient,0
55,Oceania,Cook Islands,ocean_salmon_nutrient,0
56,Americas,Costa Rica,ocean_salmon_nutrient,1.2985645746870525e-9
57,Africa,Côte d’Ivoire,ocean_salmon_nutrient,0
58,Europe,Croatia,ocean_salmon_nutrient,6.84440760785377e-7
59,Americas,Cuba,ocean_salmon_nutrient,0
60,Americas,Curaçao,ocean_salmon_nutrient,0
61,Asia,Cyprus,ocean_salmon_nutrient,4.994869378600993e-7
64,Europe,Denmark,ocean_salmon_nutrient,0.02967655984700178
65,Africa,Djibouti,ocean_salmon_nutrient,0
66,Americas,Dominica,ocean_salmon_nutrient,0
67,Americas,Dominican Republic,ocean_salmon_nutrient,1.5427323867122964e-8
68,Americas,Ecuador,ocean_salmon_nutrient,5.639103116982285e-10
69,Africa,Egypt,ocean_salmon_nutrient,0
70,Americas,El Salvador,ocean_salmon_nutrient,5.978682324699805e-10
71,Africa,Equatorial Guinea,ocean_salmon_nutrient,0
72,Africa,Eritrea,ocean_salmon_nutrient,2.9143048549344685e-11
73,Europe,Estonia,ocean_salmon_nutrient,1.7625847872260765e-5
75,Americas,Falkland Islands (Malvinas),ocean_salmon_nutrient,0
76,Europe,Faroe Islands,ocean_salmon_nutrient,0.013573325464738861
77,Oceania,Fiji,ocean_salmon_nutrient,0
78,Europe,Finland,ocean_salmon_nutrient,3.291550189114034e-7
79,Europe,France,ocean_salmon_nutrient,0.00843720211337338
80,Americas,French Guiana,ocean_salmon_nutrient,0
81,Oceania,French Polynesia,ocean_salmon_nutrient,0
83,Africa,Gabon,ocean_salmon_nutrient,0
84,Africa,Gambia,ocean_salmon_nutrient,0
85,Asia,Georgia,ocean_salmon_nutrient,8.103507677404081e-10
86,Europe,Germany,ocean_salmon_nutrient,0.0030215421558533943
87,Africa,Ghana,ocean_salmon_nutrient,0
88,Europe,Gibraltar,ocean_salmon_nutrient,0
89,Europe,Greece,ocean_salmon_nutrient,2.524441693008782e-5
90,Americas,Greenland,ocean_salmon_nutrient,0
91,Americas,Grenada,ocean_salmon_nutrient,0
94,Americas,Guatemala,ocean_salmon_nutrient,1.7693313809735571e-9
95,Europe,Guernsey,ocean_salmon_nutrient,0
96,Africa,Guinea,ocean_salmon_nutrient,0
97,Africa,Guinea-Bissau,ocean_salmon_nutrient,0
98,Americas,Guyana,ocean_salmon_nutrient,1.0960523093886235e-6
99,Americas,Haiti,ocean_salmon_nutrient,2.281215128953057e-10
101,Americas,Honduras,ocean_salmon_nutrient,3.3930456212946653e-12
104,Europe,Iceland,ocean_salmon_nutrient,0
105,Asia,India,ocean_salmon_nutrient,1.6669113420394132e-5
106,Asia,Indonesia,ocean_salmon_nutrient,1.0918788218625009e-8
107,Asia,Iran (Islamic Republic of),ocean_salmon_nutrient,6.77966260740037e-8
108,Asia,Iraq,ocean_salmon_nutrient,3.045104662696129e-8
109,Europe,Ireland,ocean_salmon_nutrient,0.005134196522204335
111,Asia,Israel,ocean_salmon_nutrient,1.1168298582951973e-8
112,Europe,Italy,ocean_salmon_nutrient,2.2334086418294196e-4
113,Americas,Jamaica,ocean_salmon_nutrient,0
114,Asia,Japan,ocean_salmon_nutrient,9.763937430166259e-4
115,Europe,Jersey,ocean_salmon_nutrient,0
116,Asia,Jordan,ocean_salmon_nutrient,0
118,Africa,Kenya,ocean_salmon_nutrient,1.4969750542040519e-12
119,Oceania,Kiribati,ocean_salmon_nutrient,0
121,Asia,Kuwait,ocean_salmon_nutrient,0
124,Europe,Latvia,ocean_salmon_nutrient,0.014195496082700949
125,Asia,Lebanon,ocean_salmon_nutrient,8.711515184323275e-8
127,Africa,Liberia,ocean_salmon_nutrient,0
128,Africa,Libya,ocean_salmon_nutrient,6.995335937715667e-18
130,Europe,Lithuania,ocean_salmon_nutrient,0.020455003078038155
134,Africa,Madagascar,ocean_salmon_nutrient,0
136,Asia,Malaysia,ocean_salmon_nutrient,2.1929552087264104e-7
137,Asia,Maldives,ocean_salmon_nutrient,0
139,Europe,Malta,ocean_salmon_nutrient,0
140,Oceania,Marshall Islands,ocean_salmon_nutrient,0
142,Africa,Mauritania,ocean_salmon_nutrient,0
143,Africa,Mauritius,ocean_salmon_nutrient,0
144,Africa,Mayotte,ocean_salmon_nutrient,0
145,Americas,Mexico,ocean_salmon_nutrient,6.17082328184496e-6
146,Oceania,Micronesia (Federated States of),ocean_salmon_nutrient,0
148,Europe,Monaco,ocean_salmon_nutrient,0
150,Europe,Montenegro,ocean_salmon_nutrient,3.482366710456177e-10
151,Americas,Montserrat,ocean_salmon_nutrient,0
152,Africa,Morocco,ocean_salmon_nutrient,2.556399705911781e-8
153,Africa,Mozambique,ocean_salmon_nutrient,1.5829895503489933e-11
154,Asia,Myanmar,ocean_salmon_nutrient,4.157104472953742e-7
155,Africa,Namibia,ocean_salmon_nutrient,2.7954058558620384e-10
156,Oceania,Nauru,ocean_salmon_nutrient,0
158,Europe,Netherlands,ocean_salmon_nutrient,0.002356495476401397
159,Oceania,New Caledonia,ocean_salmon_nutrient,0
160,Oceania,New Zealand,ocean_salmon_nutrient,5.956348763753632e-5
161,Americas,Nicaragua,ocean_salmon_nutrient,4.390632747246802e-5
163,Africa,Nigeria,ocean_salmon_nutrient,1.4740069173605463e-6
164,Oceania,Niue,ocean_salmon_nutrient,0
165,Oceania,Norfolk Island,ocean_salmon_nutrient,0
166,Asia,Democratic People's Republic of Korea,ocean_salmon_nutrient,6.743004989377209e-7
169,Europe,Norway,ocean_salmon_nutrient,0.0064476651159225806
170,Asia,Oman,ocean_salmon_nutrient,6.483867800009452e-5
171,Asia,Pakistan,ocean_salmon_nutrient,9.036743561739234e-7
172,Oceania,Palau,ocean_salmon_nutrient,0
174,Americas,Panama,ocean_salmon_nutrient,1.0277770722802896e-14
175,Oceania,Papua New Guinea,ocean_salmon_nutrient,0
178,Americas,Peru,ocean_salmon_nutrient,2.721134033423522e-4
179,Asia,Philippines,ocean_salmon_nutrient,1.31282686173514e-8
180,Oceania,Pitcairn,ocean_salmon_nutrient,0
181,Europe,Poland,ocean_salmon_nutrient,8.600027459284961e-4
182,Europe,Portugal,ocean_salmon_nutrient,1.688825167013732e-7
184,Asia,Qatar,ocean_salmon_nutrient,0
185,Africa,Congo,ocean_salmon_nutrient,0
186,Africa,Réunion,ocean_salmon_nutrient,0
187,Europe,Romania,ocean_salmon_nutrient,3.7782368346083674e-5
188,Europe,Russian Federation,ocean_salmon_nutrient,1.3210090353183154e-5
191,Americas,Saint Martin (French Part),ocean_salmon_nutrient,0
192,Africa,Saint Helena,ocean_salmon_nutrient,0
193,Americas,Saint Kitts and Nevis,ocean_salmon_nutrient,0
194,Americas,Saint Lucia,ocean_salmon_nutrient,0
195,Americas,Saint Pierre and Miquelon,ocean_salmon_nutrient,0
196,Americas,Saint Vincent and the Grenadines,ocean_salmon_nutrient,0
197,Oceania,Samoa,ocean_salmon_nutrient,0
199,Africa,Sao Tome and Principe,ocean_salmon_nutrient,0
200,Asia,Saudi Arabia,ocean_salmon_nutrient,6.666690266797638e-7
201,Africa,Senegal,ocean_salmon_nutrient,0
203,Africa,Seychelles,ocean_salmon_nutrient,0
204,Africa,Sierra Leone,ocean_salmon_nutrient,0
205,Asia,Singapore,ocean_salmon_nutrient,0
206,Americas,Sint Maarten (Dutch part),ocean_salmon_nutrient,0
208,Europe,Slovenia,ocean_salmon_nutrient,2.220384565395958e-6
209,Oceania,Solomon Islands,ocean_salmon_nutrient,0
210,Africa,Somalia,ocean_salmon_nutrient,0
211,Africa,South Africa,ocean_salmon_nutrient,3.050156551287019e-4
213,Asia,Republic of Korea,ocean_salmon_nutrient,8.705850304376573e-7
215,Europe,Spain,ocean_salmon_nutrient,0.00184242571974043
217,Asia,Sri Lanka,ocean_salmon_nutrient,5.8527174619462956e-8
218,Africa,Sudan,ocean_salmon_nutrient,2.8522794041558456e-12
219,Americas,Suriname,ocean_salmon_nutrient,0
222,Europe,Sweden,ocean_salmon_nutrient,0.0015526233696422135
224,Asia,Syrian Arab Republic,ocean_salmon_nutrient,2.3517254373262857e-6
225,Asia,Taiwan,ocean_salmon_nutrient,0
227,Africa,United Republic of Tanzania,ocean_salmon_nutrient,0
228,Asia,Thailand,ocean_salmon_nutrient,7.175512259256793e-8
229,Asia,Timor-Leste,ocean_salmon_nutrient,4.846925148819825e-13
230,Africa,Togo,ocean_salmon_nutrient,0
231,Oceania,Tokelau,ocean_salmon_nutrient,0
232,Oceania,Tonga,ocean_salmon_nutrient,0
233,Americas,Trinidad and Tobago,ocean_salmon_nutrient,0
234,Africa,Tunisia,ocean_salmon_nutrient,6.98554178631941e-10
235,Asia,Turkey,ocean_salmon_nutrient,6.098499234440839e-4
237,Americas,Turks and Caicos Islands,ocean_salmon_nutrient,0
238,Oceania,Tuvalu,ocean_salmon_nutrient,0
240,Europe,Ukraine,ocean_salmon_nutrient,2.935632550575876e-5
241,Asia,United Arab Emirates,ocean_salmon_nutrient,0.003369547740798224
242,Europe,United Kingdom of Great Britain and Northern Ireland,ocean_salmon_nutrient,0.0045367781360009345
243,Americas,United States of America,ocean_salmon_nutrient,5.830391088137886e-4
245,Americas,Uruguay,ocean_salmon_nutrient,6.330464426752749e-5
247,Oceania,Vanuatu,ocean_salmon_nutrient,0
249,Americas,Venezuela (Bolivarian Republic of),ocean_salmon_nutrient,7.287029389987759e-10
250,Asia,Viet Nam,ocean_salmon_nutrient,1.7692978466993025e-6
252,Oceania,Wallis and Futuna Islands,ocean_salmon_nutrient,0
253,Africa,Western Sahara,ocean_salmon_nutrient,0
254,Asia,Yemen,ocean_salmon_nutrient,6.301926702099053e-9
300,Africa,Madeira Island,ocean_salmon_nutrient,0
301,Africa,Democratic Republic of the Congo,ocean_salmon_nutrient,0
4,Europe,Albania,ocean_broiler_disturbance,0.06782526766383858
5,Africa,Algeria,ocean_broiler_disturbance,0.016693359593750883
6,Oceania,American Samoa,ocean_broiler_disturbance,4.3416547199677123e-4
8,Africa,Angola,ocean_broiler_disturbance,0.014800132494273305
9,Americas,Anguilla,ocean_broiler_disturbance,5.864895562835606e-5
11,Americas,Antigua and Barbuda,ocean_broiler_disturbance,8.896940026784165e-4
12,Americas,Argentina,ocean_broiler_disturbance,0.13579843685945187
14,Americas,Aruba,ocean_broiler_disturbance,0.006926710639269121
15,Oceania,Australia,ocean_broiler_disturbance,0.03871101073595503
18,Americas,Bahamas,ocean_broiler_disturbance,0.0021607762918832633
19,Asia,Bahrain,ocean_broiler_disturbance,0.07824806613133889
20,Asia,Bangladesh,ocean_broiler_disturbance,0.14933572327208133
21,Americas,Barbados,ocean_broiler_disturbance,0.002712978806978913
23,Europe,Belgium,ocean_broiler_disturbance,0.6005597679547882
24,Americas,Belize,ocean_broiler_disturbance,0.049901831230084216
25,Africa,Benin,ocean_broiler_disturbance,0.030271156083449647
26,Americas,Bermuda,ocean_broiler_disturbance,1.3598214225075468e-5
29,Americas,Bonaire/ Sint Eustatius and Saba,ocean_broiler_disturbance,0.0017613758738398726
30,Europe,Bosnia and Herzegovina,ocean_broiler_disturbance,0.3244465225900893
33,Americas,Brazil,ocean_broiler_disturbance,0.1288858686073483
34,Africa,British Indian Ocean Territory,ocean_broiler_disturbance,1.0616455912506369e-5
35,Americas,British Virgin Islands,ocean_broiler_disturbance,1.0493317125672409e-4
36,Asia,Brunei Darussalam,ocean_broiler_disturbance,0.07967609952077556
37,Europe,Bulgaria,ocean_broiler_disturbance,0.21705974425714275
40,Asia,Cambodia,ocean_broiler_disturbance,0.03534561107588986
41,Africa,Cameroon,ocean_broiler_disturbance,0.046759540682793505
42,Americas,Canada,ocean_broiler_disturbance,0.00850114910185126
43,Africa,Cabo Verde,ocean_broiler_disturbance,2.534053119084892e-6
45,Americas,Cayman Islands,ocean_broiler_disturbance,3.085024534189872e-7
48,Americas,Chile,ocean_broiler_disturbance,0.014879056573895964
49,Asia,China,ocean_broiler_disturbance,0.1769519943891626
50,Oceania,Christmas Island,ocean_broiler_disturbance,8.526891650414422e-4
52,Oceania,Cocos (Keeling) Islands,ocean_broiler_disturbance,2.80728846975651e-4
53,Americas,Colombia,ocean_broiler_disturbance,0.05957749989984383
54,Africa,Comoros,ocean_broiler_disturbance,8.28999527284636e-4
55,Oceania,Cook Islands,ocean_broiler_disturbance,3.551998234641339e-6
56,Americas,Costa Rica,ocean_broiler_disturbance,0.010427965935312438
57,Africa,Côte d’Ivoire,ocean_broiler_disturbance,0.03741901673046172
58,Europe,Croatia,ocean_broiler_disturbance,0.12151917864484559
59,Americas,Cuba,ocean_broiler_disturbance,0.007283619237626236
60,Americas,Curaçao,ocean_broiler_disturbance,0.007658453255562809
61,Asia,Cyprus,ocean_broiler_disturbance,0.01220802973851155
64,Europe,Denmark,ocean_broiler_disturbance,0.1983276484663111
65,Africa,Djibouti,ocean_broiler_disturbance,0.005337946606109023
66,Americas,Dominica,ocean_broiler_disturbance,0.004144010183245995
67,Americas,Dominican Republic,ocean_broiler_disturbance,0.11846824626025024
68,Americas,Ecuador,ocean_broiler_disturbance,0.04393963708218881
69,Africa,Egypt,ocean_broiler_disturbance,0.007826796023132037
70,Americas,El Salvador,ocean_broiler_disturbance,0.1083514944530397
71,Africa,Equatorial Guinea,ocean_broiler_disturbance,0.0030051891462587505
72,Africa,Eritrea,ocean_broiler_disturbance,0.007996018994996456
73,Europe,Estonia,ocean_broiler_disturbance,0.09118338847725446
75,Americas,Falkland Islands (Malvinas),ocean_broiler_disturbance,0.003991929049158535
76,Europe,Faroe Islands,ocean_broiler_disturbance,0.014650200565538844
77,Oceania,Fiji,ocean_broiler_disturbance,0.0015181052253024454
78,Europe,Finland,ocean_broiler_disturbance,0.025257889529905403
79,Europe,France,ocean_broiler_disturbance,0.2859567382411131
80,Americas,French Guiana,ocean_broiler_disturbance,0.0016780218966422514
81,Oceania,French Polynesia,ocean_broiler_disturbance,5.633504077010764e-7
83,Africa,Gabon,ocean_broiler_disturbance,0.011792568774819441
84,Africa,Gambia,ocean_broiler_disturbance,0.11203687145878068
85,Asia,Georgia,ocean_broiler_disturbance,0.053168812432788676
86,Europe,Germany,ocean_broiler_disturbance,0.3277747614079068
87,Africa,Ghana,ocean_broiler_disturbance,0.04876094097148645
88,Europe,Gibraltar,ocean_broiler_disturbance,0.059931911528110504
89,Europe,Greece,ocean_broiler_disturbance,0.05702719133285219
90,Americas,Greenland,ocean_broiler_disturbance,5.263497299834316e-4
91,Americas,Grenada,ocean_broiler_disturbance,0.008318352374220139
94,Americas,Guatemala,ocean_broiler_disturbance,0.1415109230483898
95,Europe,Guernsey,ocean_broiler_disturbance,0.04810863560245883
96,Africa,Guinea,ocean_broiler_disturbance,0.014045865458499002
97,Africa,Guinea-Bissau,ocean_broiler_disturbance,0.03240698389775856
98,Americas,Guyana,ocean_broiler_disturbance,0.01669103995799419
99,Americas,Haiti,ocean_broiler_disturbance,0.03390556653663261
101,Americas,Honduras,ocean_broiler_disturbance,0.12366981600841205
104,Europe,Iceland,ocean_broiler_disturbance,0.005155698058558506
105,Asia,India,ocean_broiler_disturbance,0.28038283709823675
106,Asia,Indonesia,ocean_broiler_disturbance,0.05388862915264957
107,Asia,Iran (Islamic Republic of),ocean_broiler_disturbance,0.27122327760729414
108,Asia,Iraq,ocean_broiler_disturbance,0.072438688706909
109,Europe,Ireland,ocean_broiler_disturbance,0.03627319352554884
111,Asia,Israel,ocean_broiler_disturbance,0.22974972537372704
112,Europe,Italy,ocean_broiler_disturbance,0.10454673286897871
113,Americas,Jamaica,ocean_broiler_disturbance,0.02065816212534351
114,Asia,Japan,ocean_broiler_disturbance,0.04405065050589471
115,Europe,Jersey,ocean_broiler_disturbance,0.04870360604088221
116,Asia,Jordan,ocean_broiler_disturbance,0.10310940895931463
118,Africa,Kenya,ocean_broiler_disturbance,0.012308494511307572
119,Oceania,Kiribati,ocean_broiler_disturbance,1.2201800082065443e-4
121,Asia,Kuwait,ocean_broiler_disturbance,0.3936306154127963
124,Europe,Latvia,ocean_broiler_disturbance,0.101858077332524
125,Asia,Lebanon,ocean_broiler_disturbance,0.249774676676603
127,Africa,Liberia,ocean_broiler_disturbance,0.009949693793200045
128,Africa,Libya,ocean_broiler_disturbance,0.00646738872138202
130,Europe,Lithuania,ocean_broiler_disturbance,0.251617065659977
134,Africa,Madagascar,ocean_broiler_disturbance,0.01134917555763875
136,Asia,Malaysia,ocean_broiler_disturbance,0.13996549727906535
137,Asia,Maldives,ocean_broiler_disturbance,1.357838944830837e-6
139,Europe,Malta,ocean_broiler_disturbance,0.017237225541542937
140,Oceania,Marshall Islands,ocean_broiler_disturbance,3.222267494984989e-5
142,Africa,Mauritania,ocean_broiler_disturbance,0.009065456179768882
143,Africa,Mauritius,ocean_broiler_disturbance,8.531849373510666e-5
144,Africa,Mayotte,ocean_broiler_disturbance,1.5653595285609775e-4
145,Americas,Mexico,ocean_broiler_disturbance,0.05595911469985122
146,Oceania,Micronesia (Federated States of),ocean_broiler_disturbance,4.481474422443283e-5
148,Europe,Monaco,ocean_broiler_disturbance,0.013109848648309708
150,Europe,Montenegro,ocean_broiler_disturbance,0.014738727198247564
151,Americas,Montserrat,ocean_broiler_disturbance,0.001571143906110064
152,Africa,Morocco,ocean_broiler_disturbance,0.13549516848995696
153,Africa,Mozambique,ocean_broiler_disturbance,0.020435303541154907
154,Asia,Myanmar,ocean_broiler_disturbance,0.09747265495025877
155,Africa,Namibia,ocean_broiler_disturbance,0.0015988603352796152
156,Oceania,Nauru,ocean_broiler_disturbance,9.034845070657873e-5
158,Europe,Netherlands,ocean_broiler_disturbance,0.3321627372786836
159,Oceania,New Caledonia,ocean_broiler_disturbance,9.073835570156169e-7
160,Oceania,New Zealand,ocean_broiler_disturbance,0.008708707427204056
161,Americas,Nicaragua,ocean_broiler_disturbance,0.08620609958799692
163,Africa,Nigeria,ocean_broiler_disturbance,0.059026222147727375
164,Oceania,Niue,ocean_broiler_disturbance,1.1872646430706593e-8
165,Oceania,Norfolk Island,ocean_broiler_disturbance,9.525358244069652e-4
166,Asia,Democratic People's Republic of Korea,ocean_broiler_disturbance,0.03649533339844854
169,Europe,Norway,ocean_broiler_disturbance,0.01518839955809255
170,Asia,Oman,ocean_broiler_disturbance,0.014901247045990239
171,Asia,Pakistan,ocean_broiler_disturbance,0.20948621994600583
172,Oceania,Palau,ocean_broiler_disturbance,3.56341987528776e-5
174,Americas,Panama,ocean_broiler_disturbance,0.02822613191908495
175,Oceania,Papua New Guinea,ocean_broiler_disturbance,4.7386557056639645e-4
178,Americas,Peru,ocean_broiler_disturbance,0.04521440038650694
179,Asia,Philippines,ocean_broiler_disturbance,0.09245861686516106
180,Oceania,Pitcairn,ocean_broiler_disturbance,5.404771119603248e-7
181,Europe,Poland,ocean_broiler_disturbance,0.5351895417252666
182,Europe,Portugal,ocean_broiler_disturbance,0.0160460271140833
184,Asia,Qatar,ocean_broiler_disturbance,0.05419424424978383
185,Africa,Congo,ocean_broiler_disturbance,0.011096518307337653
186,Africa,Réunion,ocean_broiler_disturbance,2.4226502260330567e-5
187,Europe,Romania,ocean_broiler_disturbance,0.42963201737818213
188,Europe,Russian Federation,ocean_broiler_disturbance,0.021570155500227072
191,Americas,Saint Martin (French Part),ocean_broiler_disturbance,0.0016269481315652633
192,Africa,Saint Helena,ocean_broiler_disturbance,1.8175309819334987e-5
193,Americas,Saint Kitts and Nevis,ocean_broiler_disturbance,0.007294676710085968
194,Americas,Saint Lucia,ocean_broiler_disturbance,0.013681543610888323
195,Americas,Saint Pierre and Miquelon,ocean_broiler_disturbance,0.02418078418097604
196,Americas,Saint Vincent and the Grenadines,ocean_broiler_disturbance,0.002766971653902188
197,Oceania,Samoa,ocean_broiler_disturbance,9.735206566599139e-5
